participant,task,ROI,eye_metric,observed_r,observed_lag_s,null_r_median,null_r_95,p_val,significant
9,VA,SSC,IPA,0.4623017528437768,-5.9,0.46985146897531177,0.6159981160025754,0.6467661691542289,False
9,VA,TC,IPA,0.7922593789985373,-3.05,0.8025011316223907,0.9116359557975308,0.6268656716417911,False
9,VA,Broca,LHIPA,0.8329974788791324,1.8,0.8497589760204532,0.9053500756347975,0.6666666666666666,False
9,VA,DLPFC,LHIPA,0.8034030220670595,-6.75,0.6570085258569185,0.7990197564720127,0.014925373134328358,True
9,VA,FEF,LHIPA,0.8920796419466573,-7.35,0.7672656627826749,0.8947488357890846,0.06965174129353234,False
9,VA,FPA,LHIPA,0.7141406633456179,-6.4,0.6500435638551277,0.7485119735926633,0.15422885572139303,False
9,VA,OC,LHIPA,0.818889749393639,-2.45,0.6396554332165039,0.7907775489199689,0.004975124378109453,True
9,VA,PMC,LHIPA,0.6237267732088768,-5.45,0.4768774172639825,0.6072531618460536,0.004975124378109453,True
9,VA,PreM,LHIPA,0.5763918215994018,-7.5,0.6233100877656383,0.7278851301921162,0.845771144278607,False
9,VA,SSC,LHIPA,0.2933741170808409,12.45,0.42395856338811555,0.5778547356143467,1.0,False
9,VA,TC,LHIPA,0.9422301321753324,0.0,0.8234465870067424,0.9381208031319392,0.004975124378109453,True
10,EF,Broca,Pupil diameter left smoothed,0.21951796662507206,1.7,0.25163164062903487,0.2896632833342069,0.8507462686567164,False
10,EF,DLPFC,Pupil diameter left smoothed,0.23825357347657358,2.6,0.25156811736258133,0.332057339937307,0.5671641791044776,False
10,EF,FEF,Pupil diameter left smoothed,0.29651731197804393,-9.9,0.2950880384828374,0.353844157007466,0.4577114427860697,False
10,EF,FPA,Pupil diameter left smoothed,0.3035390449269183,7.35,0.29677062060836035,0.3322761083251189,0.31840796019900497,False
10,EF,OC,Pupil diameter left smoothed,0.3547430347074868,-5.0,0.3086992857574614,0.3568019772451189,0.1044776119402985,False
10,EF,PMC,Pupil diameter left smoothed,0.3417107755385599,-4.2,0.30829508268783806,0.33745484529089853,0.03482587064676617,True
10,EF,PreM,Pupil diameter left smoothed,0.22365419361662114,3.95,0.2645552261318556,0.33876187865491936,0.9104477611940298,False
10,EF,SSC,Pupil diameter left smoothed,0.23073255533763984,1.95,0.24249086457626826,0.2974994935261791,0.8109452736318408,False
10,EF,TC,Pupil diameter left smoothed,0.29124897913764836,-14.2,0.27376541672175503,0.29856104393782834,0.23383084577114427,False
10,EF,Broca,Pupil diameter right smoothed,0.4544380404995855,-9.45,0.36226597100616154,0.4014902654807307,0.004975124378109453,True
10,EF,DLPFC,Pupil diameter right smoothed,0.4084820619594592,-9.4,0.32974205254840355,0.4516058643555633,0.21393034825870647,False
10,EF,FEF,Pupil diameter right smoothed,0.5668631677274123,-8.05,0.4651378316392668,0.49954070901939124,0.004975124378109453,True
10,EF,FPA,Pupil diameter right smoothed,0.4303002766615464,-6.8,0.3468464554980188,0.3785354271973182,0.004975124378109453,True
10,EF,OC,Pupil diameter right smoothed,0.6003837515290162,-4.1,0.5216346597421355,0.5499807637639089,0.004975124378109453,True
10,EF,PMC,Pupil diameter right smoothed,0.5981562321542154,-4.1,0.4812759914686429,0.5197092825152143,0.004975124378109453,True
10,EF,PreM,Pupil diameter right smoothed,0.368529864690063,-6.75,0.3182425747598418,0.48566437667918405,0.2935323383084577,False
10,EF,SSC,Pupil diameter right smoothed,0.48696315962394787,-9.4,0.3905075065720269,0.4235825843641522,0.004975124378109453,True
10,EF,TC,Pupil diameter right smoothed,0.47121196130042114,-10.35,0.37292151891554565,0.4199543635932828,0.004975124378109453,True
10,EF,Broca,Pupil diameter average,0.3520796717305956,-9.4,0.3068294299995035,0.3382555906614414,0.004975124378109453,True
10,EF,DLPFC,Pupil diameter average,0.3065407945798342,-9.75,0.28216462114735974,0.37728205518026586,0.3582089552238806,False
10,EF,FEF,Pupil diameter average,0.4434179444589384,-9.4,0.3996790351180271,0.42465034107108257,0.004975124378109453,True
10,EF,FPA,Pupil diameter average,0.36113174253653885,-6.3,0.3047821617911668,0.3699597637600032,0.07462686567164178,False
10,EF,OC,Pupil diameter average,0.5197956396895956,-4.35,0.43917080038208073,0.48858919232841524,0.004975124378109453,True
10,EF,PMC,Pupil diameter average,0.5175652454908211,-4.1,0.42845916529615324,0.4797044397755938,0.004975124378109453,True
10,EF,PreM,Pupil diameter average,0.249477333578356,-6.25,0.26661711943397104,0.43054864634790163,0.845771144278607,False
10,EF,SSC,Pupil diameter average,0.36973464584919497,-9.75,0.31310444481477795,0.3422138068890969,0.004975124378109453,True
10,EF,TC,Pupil diameter average,0.39730726084550894,-14.2,0.31381418943424366,0.3638130305233788,0.004975124378109453,True
10,EF,Broca,fixation_count,0.3439239919313113,-4.35,0.2729847239962102,0.32257521786620885,0.004975124378109453,True
10,EF,DLPFC,fixation_count,0.36079649006644904,-0.6,0.274641938636606,0.33539706581503403,0.004975124378109453,True
10,EF,FEF,fixation_count,0.32100969162037457,-7.25,0.3872280864686482,0.40651607828163305,0.746268656716418,False
10,EF,FPA,fixation_count,0.2797288400106207,-0.6,0.3312434382238789,0.3737406464576639,0.7313432835820896,False
10,EF,OC,fixation_count,0.2717410413062261,9.8,0.39207188768654666,0.40909359850074695,0.7761194029850746,False
10,EF,PMC,fixation_count,0.2505045074831437,11.65,0.4298384952298159,0.4435470921510896,0.9502487562189055,False
10,EF,PreM,fixation_count,0.4013170741807833,-4.35,0.25517249234592176,0.36186794978333725,0.004975124378109453,True
10,EF,SSC,fixation_count,0.32684357315760115,-4.65,0.29065859332168426,0.30866473878960654,0.004975124378109453,True
10,EF,TC,fixation_count,0.2646557135635159,-7.25,0.31654992911724966,0.33257076089859694,0.8706467661691543,False
10,EF,Broca,fixation_duration_sum,0.19413531572102355,-9.9,0.14091827371690702,0.17978519421587205,0.004975124378109453,True
10,EF,DLPFC,fixation_duration_sum,0.17611886531772972,-0.6,0.15116602133902146,0.19192573101446656,0.18407960199004975,False
10,EF,FEF,fixation_duration_sum,0.28321443798142437,-7.25,0.20628940675893562,0.23904681190879865,0.004975124378109453,True
10,EF,FPA,fixation_duration_sum,0.2525249710953872,-0.6,0.21389199467820483,0.2782563326332674,0.12437810945273632,False
10,EF,OC,fixation_duration_sum,0.3452945947543571,-4.2,0.27461843920628237,0.3149291676054978,0.004975124378109453,True
10,EF,PMC,fixation_duration_sum,0.3407033282786752,-4.35,0.23018751507211904,0.2711918474346722,0.004975124378109453,True
10,EF,PreM,fixation_duration_sum,0.18967707342795906,-0.6,0.1581197580742476,0.24761258983631151,0.27860696517412936,False
10,EF,SSC,fixation_duration_sum,0.21421132582582533,-10.75,0.14979920163414134,0.18839156755432732,0.004975124378109453,True
10,EF,TC,fixation_duration_sum,0.26220902250615735,-15.0,0.15587909029405012,0.19505395603146922,0.004975124378109453,True
10,EF,Broca,saccade_count,0.20328737337847988,8.05,0.1794603522259997,0.22763936739586615,0.3880597014925373,False
10,EF,DLPFC,saccade_count,0.19845913868583326,10.8,0.17553175326498538,0.2561115278012339,0.3482587064676617,False
10,EF,FEF,saccade_count,0.28477528053619683,10.5,0.252466820496282,0.3247916246050767,0.3582089552238806,False
10,EF,FPA,saccade_count,0.2707347035076273,12.35,0.23942610661698793,0.28849535564451356,0.2835820895522388,False
10,EF,OC,saccade_count,0.3167322909203778,13.0,0.24974071284008337,0.34356709335332863,0.1691542288557214,False
10,EF,PMC,saccade_count,0.3089847777549094,12.35,0.2586048598409651,0.32360395602355463,0.0945273631840796,False
10,EF,PreM,saccade_count,0.19132910881810664,10.8,0.21802965552431508,0.2667664024001323,0.6218905472636815,False
10,EF,SSC,saccade_count,0.21268756076446652,9.8,0.18988506768226748,0.23929406043250354,0.31840796019900497,False
10,EF,TC,saccade_count,0.2608936830107801,6.75,0.17363801594662553,0.27707204990283774,0.0945273631840796,False
10,EF,Broca,saccade_speed,0.4802879526989555,-7.8,0.38448848234778865,0.43917849240013374,0.004975124378109453,True
10,EF,DLPFC,saccade_speed,0.4597797310892222,-7.25,0.3628848825238703,0.4222667707131157,0.004975124378109453,True
10,EF,FEF,saccade_speed,0.5542083380612386,-7.25,0.4404160917077636,0.4983652317954203,0.004975124378109453,True
10,EF,FPA,saccade_speed,0.41775369142364027,-4.35,0.36176148925774937,0.40488956357804795,0.004975124378109453,True
10,EF,OC,saccade_speed,0.5207905077051085,-3.95,0.4877522847415461,0.5142653888757593,0.029850746268656716,True
10,EF,PMC,saccade_speed,0.5217252750763314,-4.35,0.44983008337538233,0.4782218781533234,0.004975124378109453,True
10,EF,PreM,saccade_speed,0.4740994919179243,-4.85,0.38406537367776744,0.4823136627588533,0.1044776119402985,False
10,EF,SSC,saccade_speed,0.4768425483595413,-7.95,0.389117138628123,0.42887036378368965,0.004975124378109453,True
10,EF,TC,saccade_speed,0.4679808395109886,-10.95,0.3976787287820007,0.41726874789430524,0.004975124378109453,True
10,EF,Broca,saccade_peak_speed,0.4682116018947166,-7.95,0.3762971244274689,0.41891840601431174,0.004975124378109453,True
10,EF,DLPFC,saccade_peak_speed,0.4439342148003333,-7.25,0.3556646193579803,0.41032178109157263,0.004975124378109453,True
10,EF,FEF,saccade_peak_speed,0.5175545359712805,-7.25,0.4037359720779846,0.46420914717758976,0.004975124378109453,True
10,EF,FPA,saccade_peak_speed,0.414887045196109,-0.6,0.35189662605158023,0.4045262429273988,0.014925373134328358,True
10,EF,OC,saccade_peak_speed,0.504135856625678,-3.9,0.47387219331925223,0.49044373963697496,0.004975124378109453,True
10,EF,PMC,saccade_peak_speed,0.49660967613324286,-4.35,0.425995291124947,0.45517905627056304,0.004975124378109453,True
10,EF,PreM,saccade_peak_speed,0.4491969040331358,-4.7,0.36756887795183085,0.4642880729363736,0.09950248756218906,False
10,EF,SSC,saccade_peak_speed,0.45952346931903315,-7.95,0.3817411874824068,0.41401278284295323,0.004975124378109453,True
10,EF,TC,saccade_peak_speed,0.4585232675587283,-10.95,0.3925511573493736,0.40657684624110774,0.004975124378109453,True
10,EF,Broca,IPA,0.4070187592719106,-12.5,0.36245832550561446,0.44905203694556284,0.263681592039801,False
10,EF,DLPFC,IPA,0.3694286174246082,-1.8,0.37739250141016467,0.5011509197177806,0.527363184079602,False
10,EF,FEF,IPA,0.5473826140487895,-3.1,0.5068041917590012,0.5647410292723716,0.14427860696517414,False
10,EF,FPA,IPA,0.673939344282147,-1.75,0.4699138521360797,0.5687641940669145,0.004975124378109453,True
10,EF,OC,IPA,0.6369898424218169,-2.6,0.48111793930086466,0.6125162364362007,0.004975124378109453,True
10,EF,PMC,IPA,0.6663780995595523,-1.35,0.5642910122125424,0.6609670061095024,0.03980099502487562,True
10,EF,PreM,IPA,0.3744133043861492,0.0,0.34769049364974225,0.4758584151318973,0.31840796019900497,False
10,EF,SSC,IPA,0.41867666362486394,-12.5,0.38095425002320144,0.45565156873673823,0.29850746268656714,False
10,EF,TC,IPA,0.5440533074613947,-12.5,0.3922001916600203,0.45514970039119557,0.004975124378109453,True
10,EF,Broca,LHIPA,0.697816754980646,-5.3,0.6706630641918714,0.7402625050884316,0.24875621890547264,False
10,EF,DLPFC,LHIPA,0.6922169788800309,-3.7,0.6695629493402465,0.7708886948829617,0.27860696517412936,False
10,EF,FEF,LHIPA,0.8438318153387153,-4.25,0.7065452010843788,0.8352858227975528,0.004975124378109453,True
10,EF,FPA,LHIPA,0.8061943367863499,-1.75,0.6648832975570489,0.771490549647758,0.004975124378109453,True
10,EF,OC,LHIPA,0.8112194365226572,0.0,0.7175561971760265,0.8286451069242521,0.2935323383084577,False
10,EF,PMC,LHIPA,0.8932826404750209,0.0,0.793605346153075,0.8967131363950662,0.14427860696517414,False
10,EF,PreM,LHIPA,0.6724746323306159,-3.6,0.6496622474251543,0.8272801875935328,0.35323383084577115,False
10,EF,SSC,LHIPA,0.7048872233554737,-5.6,0.6756486715203894,0.7113705243746187,0.09950248756218906,False
10,EF,TC,LHIPA,0.7745856165015994,-8.85,0.6886324727802273,0.7672503198228983,0.004975124378109453,True
10,VA,Broca,Pupil diameter left smoothed,0.49221454703641854,-4.75,0.5749082983104288,0.6123964618146116,0.6069651741293532,False
10,VA,DLPFC,Pupil diameter left smoothed,0.5559689381441394,-1.9,0.464783288540109,0.5985686473178299,0.2537313432835821,False
10,VA,FEF,Pupil diameter left smoothed,0.35339507174727586,-8.8,0.3863272957288347,0.4467787429801993,0.5621890547263682,False
10,VA,FPA,Pupil diameter left smoothed,0.34688271244961305,6.85,0.41055656516093797,0.4884043474435428,0.8706467661691543,False
10,VA,OC,Pupil diameter left smoothed,0.5537197446290343,-2.2,0.5473545512656312,0.6196356234645798,0.472636815920398,False
10,VA,PMC,Pupil diameter left smoothed,0.40414008691191694,-0.3,0.4047377976200192,0.45984682457111997,0.5124378109452736,False
10,VA,PreM,Pupil diameter left smoothed,0.4654988485043231,-2.5,0.47445904865767435,0.5314443387990752,0.5174129353233831,False
10,VA,SSC,Pupil diameter left smoothed,0.564762987059331,-2.45,0.5220138098516842,0.6189142675432637,0.31840796019900497,False
10,VA,TC,Pupil diameter left smoothed,0.5325433892685927,6.75,0.4598760963302493,0.6613268468934503,0.3333333333333333,False
10,VA,Broca,Pupil diameter right smoothed,0.40935935110975313,-4.8,0.45553764586100753,0.4956499500663102,0.5522388059701493,False
10,VA,DLPFC,Pupil diameter right smoothed,0.4790751692609483,-1.5,0.4312776562028685,0.49099965256337696,0.21890547263681592,False
10,VA,FEF,Pupil diameter right smoothed,0.33909164667179104,-8.0,0.27986498074675786,0.3581477821142422,0.11442786069651742,False
10,VA,FPA,Pupil diameter right smoothed,0.3375801778597571,-14.0,0.3345373705887537,0.4120318852992543,0.4577114427860697,False
10,VA,OC,Pupil diameter right smoothed,0.43713981266676344,0.95,0.4598772581674555,0.5356231176128878,0.7213930348258707,False
10,VA,PMC,Pupil diameter right smoothed,0.3302557108343181,0.0,0.2899616951633984,0.38160603186946107,0.2835820895522388,False
10,VA,PreM,Pupil diameter right smoothed,0.3780161797396159,-2.55,0.39564169358410983,0.42676451260512466,0.5223880597014925,False
10,VA,SSC,Pupil diameter right smoothed,0.4825137902864311,-2.5,0.41122806648802523,0.5066794149134685,0.29850746268656714,False
10,VA,TC,Pupil diameter right smoothed,0.4135723619709791,6.75,0.4188334107302479,0.5466839261086807,0.5572139303482587,False
10,VA,Broca,Pupil diameter average,0.608965620456751,-4.35,0.5845328349962214,0.6669540688620788,0.4925373134328358,False
10,VA,DLPFC,Pupil diameter average,0.6718875243338962,-1.55,0.6085161764814134,0.6825292172854628,0.20398009950248755,False
10,VA,FEF,Pupil diameter average,0.5244663068927441,-8.35,0.42138365424964663,0.5566549101434087,0.208955223880597,False
10,VA,FPA,Pupil diameter average,0.43457088625348567,-15.0,0.4642359713537554,0.6114644029053176,0.8407960199004975,False
10,VA,OC,Pupil diameter average,0.4784089115652331,-1.35,0.512601037881578,0.6050661345871506,0.736318407960199,False
10,VA,PMC,Pupil diameter average,0.5696570156712735,0.0,0.42760672953643764,0.598173209785052,0.24378109452736318,False
10,VA,PreM,Pupil diameter average,0.6006287702039959,-2.4,0.5000072788339294,0.6335779252224151,0.31343283582089554,False
10,VA,SSC,Pupil diameter average,0.687619144337288,-2.35,0.6124652769343991,0.710092249909112,0.2935323383084577,False
10,VA,TC,Pupil diameter average,0.4581366412529406,6.85,0.4391333644523747,0.7000225108427698,0.472636815920398,False
10,VA,Broca,fixation_count,0.4328484331876322,12.55,0.5824183859823872,0.6133688824669321,0.8905472636815921,False
10,VA,DLPFC,fixation_count,0.35463762449329445,15.0,0.5900997000044759,0.653642889013847,1.0,False
10,VA,FEF,fixation_count,0.17400949333642185,-8.4,0.42472755580343735,0.45451979645960777,1.0,False
10,VA,FPA,fixation_count,0.5991327372286154,0.0,0.3946981954231076,0.5217642570623887,0.004975124378109453,True
10,VA,OC,fixation_count,0.41170390975148274,2.0,0.48956166797423756,0.5563154044169577,0.7810945273631841,False
10,VA,PMC,fixation_count,0.18278889065965825,-7.55,0.4529530865894689,0.5086470478223574,1.0,False
10,VA,PreM,fixation_count,0.30116789570688957,14.5,0.5543318852401989,0.5989777479340731,0.9751243781094527,False
10,VA,SSC,fixation_count,0.3891336498263679,14.5,0.6097423168136304,0.6534434244360305,0.9552238805970149,False
10,VA,TC,fixation_count,0.6453771595353497,1.4,0.46567724155994106,0.5908607840042333,0.004975124378109453,True
10,VA,Broca,fixation_duration_sum,0.36522718444682056,12.55,0.41682303664198234,0.4392029074108006,0.8507462686567164,False
10,VA,DLPFC,fixation_duration_sum,0.287968864365622,15.0,0.4259484565762899,0.4774763831606199,0.9552238805970149,False
10,VA,FEF,fixation_duration_sum,0.2114252726320489,-3.1,0.31120651771792207,0.3490610642225592,0.9353233830845771,False
10,VA,FPA,fixation_duration_sum,0.43627695792960836,0.0,0.33256662493698164,0.40530760853974795,0.004975124378109453,True
10,VA,OC,fixation_duration_sum,0.4157350210586225,2.3,0.3810375545167276,0.40922696673189185,0.03482587064676617,True
10,VA,PMC,fixation_duration_sum,0.11936252915560722,-2.9,0.3328273144116628,0.40820044528989835,1.0,False
10,VA,PreM,fixation_duration_sum,0.250830233200499,14.5,0.3830756268274059,0.4264405161022255,0.8955223880597015,False
10,VA,SSC,fixation_duration_sum,0.3220512375009893,14.5,0.4400064213041508,0.4784669742133869,0.8955223880597015,False
10,VA,TC,fixation_duration_sum,0.45980400569458135,0.0,0.39054831978729765,0.43326162216899156,0.004975124378109453,True
10,VA,Broca,saccade_count,0.2616396274148031,-2.8,0.3294404051700451,0.34747007853341333,0.7164179104477612,False
10,VA,DLPFC,saccade_count,0.21920765932966066,-8.5,0.3682531701221033,0.4104515772317747,0.8557213930348259,False
10,VA,FEF,saccade_count,0.25522315786137517,-8.3,0.3325253902763509,0.40044015802496147,0.9353233830845771,False
10,VA,FPA,saccade_count,0.3455916334290136,0.2,0.25931179361085904,0.29593689520452277,0.004975124378109453,True
10,VA,OC,saccade_count,0.2505771208620948,-8.05,0.2677009725296187,0.29732989723109254,0.7512437810945274,False
10,VA,PMC,saccade_count,0.23136992693671568,-7.7,0.33681612417731854,0.3889077628482375,0.9651741293532339,False
10,VA,PreM,saccade_count,0.28012158206334004,0.0,0.33533335075589965,0.38203252921480063,0.7661691542288557,False
10,VA,SSC,saccade_count,0.22023578635178287,-0.3,0.3534770430384927,0.3878645909778272,0.945273631840796,False
10,VA,TC,saccade_count,0.3271100531150869,0.0,0.17646097792859783,0.265699041243398,0.004975124378109453,True
10,VA,Broca,saccade_speed,0.4288600127365137,-2.75,0.43088391059212783,0.4477966544677775,0.5522388059701493,False
10,VA,DLPFC,saccade_speed,0.3607614561872854,0.3,0.46089398680418225,0.5056510517207327,0.7164179104477612,False
10,VA,FEF,saccade_speed,0.3893584132328507,-8.45,0.470491705471069,0.5358413750338982,0.681592039800995,False
10,VA,FPA,saccade_speed,0.46488162697473123,0.0,0.3742869743008744,0.4301315545191871,0.004975124378109453,True
10,VA,OC,saccade_speed,0.3818480748104051,-8.45,0.3535062215018473,0.416209814747179,0.43781094527363185,False
10,VA,PMC,saccade_speed,0.3987003900205021,0.0,0.4483598268958482,0.4978206824184486,0.6417910447761194,False
10,VA,PreM,saccade_speed,0.43777780362246504,-0.3,0.458305767013631,0.48648075719073663,0.6915422885572139,False
10,VA,SSC,saccade_speed,0.3897215757204417,-0.4,0.43529006145283045,0.4791197431987529,0.7263681592039801,False
10,VA,TC,saccade_speed,0.4267534967337999,0.0,0.29255821878699967,0.3892403977618,0.004975124378109453,True
10,VA,Broca,saccade_peak_speed,0.42782835160232124,-2.8,0.43017616321815555,0.45048625501498973,0.5572139303482587,False
10,VA,DLPFC,saccade_peak_speed,0.36130637391166603,0.3,0.45089294574645944,0.50394871486302,0.7313432835820896,False
10,VA,FEF,saccade_peak_speed,0.3879758376542872,-8.45,0.46560415559897317,0.528612835166949,0.6965174129353234,False
10,VA,FPA,saccade_peak_speed,0.4661875845296553,0.0,0.38497724439851855,0.42932895670973437,0.004975124378109453,True
10,VA,OC,saccade_peak_speed,0.38036755598473543,-8.45,0.3511910114784391,0.41287131498181207,0.42786069651741293,False
10,VA,PMC,saccade_peak_speed,0.3967778265054048,0.0,0.44577032486076373,0.4990276499548203,0.6169154228855721,False
10,VA,PreM,saccade_peak_speed,0.43738373577694073,-0.35,0.46304377553605003,0.4871874761462433,0.6716417910447762,False
10,VA,SSC,saccade_peak_speed,0.3896262381778878,-0.4,0.4403813689146136,0.48096120290805894,0.7263681592039801,False
10,VA,TC,saccade_peak_speed,0.42955511974933036,0.0,0.3012398054662401,0.38207944654956955,0.004975124378109453,True
10,VA,Broca,IPA,0.6383572108829648,-4.0,0.5278702372012893,0.5889022276446704,0.004975124378109453,True
10,VA,DLPFC,IPA,0.6804711679399472,7.95,0.6108008104819604,0.7209490827409631,0.22388059701492538,False
10,VA,FEF,IPA,0.747686431415426,-0.4,0.7244854034358494,0.8088901236231044,0.2835820895522388,False
10,VA,FPA,IPA,0.5858608871094937,0.0,0.5362896806653346,0.6561083273313704,0.24875621890547264,False
10,VA,OC,IPA,0.4607542811842644,9.15,0.4249302858306179,0.4534547762909402,0.014925373134328358,True
10,VA,PMC,IPA,0.7784361069958841,-0.3,0.7457281368687163,0.7832155100565117,0.10945273631840796,False
10,VA,PreM,IPA,0.772871279231584,-1.75,0.6799472703531054,0.7601594092502014,0.004975124378109453,True
10,VA,SSC,IPA,0.6468398908559269,-1.7,0.6082576887025439,0.652422320434701,0.1044776119402985,False
10,VA,TC,IPA,0.30032552747656655,-0.4,0.31119192349410263,0.4610383249322399,0.5621890547263682,False
10,VA,Broca,LHIPA,0.7192490081322664,-3.85,0.6241112279726517,0.6733349075124875,0.004975124378109453,True
10,VA,DLPFC,LHIPA,0.7101285888528539,-0.4,0.6114206901121553,0.7392429907112954,0.44776119402985076,False
10,VA,FEF,LHIPA,0.7687464495913962,0.0,0.7183692319686396,0.7669032540173878,0.01990049751243781,True
10,VA,FPA,LHIPA,0.6380830789261053,0.0,0.5217907958001095,0.7028637151619078,0.11940298507462686,False
10,VA,OC,LHIPA,0.47544846047898504,-12.3,0.4432730699116003,0.5017459734530014,0.2736318407960199,False
10,VA,PMC,LHIPA,0.7998842763963656,0.0,0.6801908447149383,0.8063585945963238,0.11442786069651742,False
10,VA,PreM,LHIPA,0.8298822358348122,-1.55,0.6374033891063614,0.8198119757025445,0.004975124378109453,True
10,VA,SSC,LHIPA,0.7410732593708225,-1.45,0.547073392147337,0.7482984967647053,0.11940298507462686,False
10,VA,TC,LHIPA,0.40421332455458603,-0.55,0.34199829987160973,0.5746316109100869,0.2736318407960199,False
11,EF,Broca,Pupil diameter left smoothed,0.5250337607278452,-6.8,0.476307512926032,0.5826963963076732,0.22885572139303484,False
11,EF,DLPFC,Pupil diameter left smoothed,0.4792460469388459,-4.0,0.4474883178638022,0.6402120206738677,0.2935323383084577,False
11,EF,FEF,Pupil diameter left smoothed,0.6112542840946866,-0.85,0.6118711944482049,0.6357151188134962,0.5223880597014925,False
11,EF,FPA,Pupil diameter left smoothed,0.5182481147868683,-2.7,0.4592301046695559,0.585984205847765,0.2835820895522388,False
11,EF,OC,Pupil diameter left smoothed,0.459094446942895,-14.65,0.4766505666872565,0.6042908216666824,0.845771144278607,False
11,EF,PMC,Pupil diameter left smoothed,0.6332529816674135,-2.5,0.5851878324411526,0.6342379880743155,0.11940298507462686,False
11,EF,PreM,Pupil diameter left smoothed,0.5946744216502415,-4.05,0.4807003833164964,0.5978290157166934,0.07960199004975124,False
11,EF,SSC,Pupil diameter left smoothed,0.5540342045394695,-4.05,0.5273944443377654,0.5980835677016563,0.36318407960199006,False
11,EF,TC,Pupil diameter left smoothed,0.49882907571357915,-13.55,0.5052656657460763,0.6461607488185069,0.6169154228855721,False
11,EF,Broca,Pupil diameter right smoothed,0.482237898876607,-6.8,0.4752020484829991,0.5690183006996757,0.3283582089552239,False
11,EF,DLPFC,Pupil diameter right smoothed,0.4240069749353744,-3.15,0.4433380745025183,0.6182502386064336,0.6218905472636815,False
11,EF,FEF,Pupil diameter right smoothed,0.608698910145063,-1.0,0.6002264998482425,0.6368373421255416,0.46766169154228854,False
11,EF,FPA,Pupil diameter right smoothed,0.4623172780646842,-4.05,0.4535737822818696,0.5746404993854285,0.42786069651741293,False
11,EF,OC,Pupil diameter right smoothed,0.48264022671656837,-14.95,0.46454400570616894,0.5483195624374566,0.21890547263681592,False
11,EF,PMC,Pupil diameter right smoothed,0.5828276777560865,-2.45,0.5537827582632684,0.5884793502044049,0.07960199004975124,False
11,EF,PreM,Pupil diameter right smoothed,0.5422343279867171,-4.15,0.4659190608475653,0.5666446699292014,0.24378109452736318,False
11,EF,SSC,Pupil diameter right smoothed,0.4641754600666594,-4.05,0.4625002400706706,0.6031329419204638,0.4925373134328358,False
11,EF,TC,Pupil diameter right smoothed,0.5175437018651274,-13.6,0.5379699978341186,0.5913783194883098,0.6368159203980099,False
11,EF,Broca,Pupil diameter average,0.5284050462939132,-6.8,0.5072925301801996,0.6215275091102194,0.2736318407960199,False
11,EF,DLPFC,Pupil diameter average,0.4552126064360782,-2.9,0.4675241723264605,0.6682426325048677,0.5771144278606966,False
11,EF,FEF,Pupil diameter average,0.6500057249550084,-0.9,0.6502381531603766,0.6712026621572651,0.5124378109452736,False
11,EF,FPA,Pupil diameter average,0.5057380645086987,-2.9,0.47328345671591243,0.6016761557518018,0.2835820895522388,False
11,EF,OC,Pupil diameter average,0.5089141233802915,-14.8,0.4942401123208813,0.6698422189600177,0.2835820895522388,False
11,EF,PMC,Pupil diameter average,0.6432737238117558,-2.4,0.609718077370843,0.6491110361917901,0.11442786069651742,False
11,EF,PreM,Pupil diameter average,0.5867365459672428,-4.05,0.5007679827661077,0.6068913150649894,0.23383084577114427,False
11,EF,SSC,Pupil diameter average,0.5134620766834113,-4.05,0.5042752064117584,0.6451273450736744,0.4925373134328358,False
11,EF,TC,Pupil diameter average,0.5459107513133415,-13.6,0.5669530698316374,0.6362655776313944,0.7064676616915423,False
11,EF,Broca,fixation_count,0.3591270475882714,3.95,0.2502364353281107,0.2814820506143409,0.004975124378109453,True
11,EF,DLPFC,fixation_count,0.39651187072144056,-2.6,0.36447686730493656,0.4355481961305092,0.25870646766169153,False
11,EF,FEF,fixation_count,0.382703424905298,-11.45,0.4042471685881087,0.507970692609967,0.6865671641791045,False
11,EF,FPA,fixation_count,0.37108724870436954,-4.55,0.3396446829046521,0.40917133671557665,0.3781094527363184,False
11,EF,OC,fixation_count,0.5357570560741446,-1.6,0.4008897922268511,0.45475742661470414,0.004975124378109453,True
11,EF,PMC,fixation_count,0.45300616727590803,-3.75,0.523040111448275,0.5578234064618568,0.7263681592039801,False
11,EF,PreM,fixation_count,0.4365687545827016,-4.65,0.3845023330740419,0.5076855424608399,0.3781094527363184,False
11,EF,SSC,fixation_count,0.5074684230088212,-4.4,0.43452252255192325,0.49154428929476046,0.004975124378109453,True
11,EF,TC,fixation_count,0.500947193374752,1.35,0.32574372201865787,0.4238806472682612,0.004975124378109453,True
11,EF,Broca,fixation_duration_sum,0.2839192038811031,4.05,0.18887474758128886,0.2461753637215364,0.004975124378109453,True
11,EF,DLPFC,fixation_duration_sum,0.3894381154903888,-4.4,0.3522816341158676,0.41351960790933656,0.208955223880597,False
11,EF,FEF,fixation_duration_sum,0.3966624209410344,-11.6,0.39323972630305004,0.47082945498959944,0.4577114427860697,False
11,EF,FPA,fixation_duration_sum,0.36279759840986386,-5.4,0.30266507747118376,0.361063546365935,0.03980099502487562,True
11,EF,OC,fixation_duration_sum,0.5205767449734774,-1.6,0.4123639232551461,0.45306950144495123,0.004975124378109453,True
